URL,Version,Status,OIDs,Name,Title,Description,Used
http://ehealth.sundhed.dk/cs/communication-category,3.5.0,active,,CommunicationCategory,Communication Category,"Communication category",
http://ehealth.sundhed.dk/cs/conditions,3.5.0,active,,Conditions,Conditions,"Condition codes",
http://ehealth.sundhed.dk/cs/consent-category,3.5.0,active,,ConsentCategory,Consent Category,"Consent codes",
http://ehealth.sundhed.dk/cs/contactpoint-custodian,3.5.0,active,,ContactPointCustodian,ContactPoint Custodian,"Contact Point Custodian",
http://ehealth.sundhed.dk/cs/contactpoint-system,3.5.0,active,,ContactPointSystem,ContactPoint System,"Contact Point System",
http://ehealth.sundhed.dk/cs/device-calibration-actor,3.5.0,active,,DeviceCalibrationActor,Device calibration actor,"Device calibration actor.",
http://ehealth.sundhed.dk/cs/device-calibration-period,3.5.0,active,,DeviceCalibrationPeriod,Device calibration period,"Device calibration period.",
http://ehealth.sundhed.dk/cs/device-measuring-quality,3.5.0,active,,DeviceMeasuringQuality,Device Measuring Quality,"Quality codes for qualities with which a device can perform measuring",
http://ehealth.sundhed.dk/cs/device-safety,3.5.0,active,,DeviceSafety,Device safety,"Device safety",
http://ehealth.sundhed.dk/cs/device-service-types,3.5.0,active,,DeviceServiceTypes,Device service types,"Device service types.",
http://ehealth.sundhed.dk/cs/device-supplier-roles,3.5.0,active,,DeviceSupplierRoles,Device Supplier Roles,"Types of device related services.",
http://ehealth.sundhed.dk/cs/device-types,3.5.0,active,,DeviceTypes,Device Types,"Types of devices.",
http://ehealth.sundhed.dk/cs/device-use-reason,3.5.0,active,,DeviceUseReason,Device Use Reason,"Device use reasons.",
http://ehealth.sundhed.dk/cs/devicemetric-property-types,3.5.0,active,,DeviceMetricPropertyTypes,DeviceMetric Property Types,"Types of properties which can be attributed to a Device.",
http://ehealth.sundhed.dk/cs/devicemetric-quality-types,3.5.0,active,,DeviceMetricQualityTypes,DeviceMetric Quality Types,"Device metric quality type codes",
http://ehealth.sundhed.dk/cs/document-class,3.5.0,retired,,DocumentClass,Document Class,"Document Class",
http://ehealth.sundhed.dk/cs/document-sharing-state,3.5.0,active,,DocumentSharingState,Document Sharing State,"Document Sharing State",
http://ehealth.sundhed.dk/cs/document-type,3.5.0,active,,DocumentType,Document Type,"Document Type",
http://ehealth.sundhed.dk/cs/ehealth-clone-operation,3.5.0,active,,CloneOperation,Clone Operation,"Clone operation codes",
http://ehealth.sundhed.dk/cs/ehealth-designation-use,3.5.0,active,,eHealthDesignationUse,eHealth Designation Use,"Codes used to identify/describe designation use.",
http://ehealth.sundhed.dk/cs/ehealth-program,3.5.0,active,,eHealthProgram,eHealth Program,"Codes for programs or projects using the eHealth Infrastructure and wanting to mark various resources as intended for their non-exclusive use.",
http://ehealth.sundhed.dk/cs/ehealth-property,3.5.0,active,,eHealthProperty,eHealth Property,"Codes used to identity specific properties on codes in eHealth CodeSystems.",
http://ehealth.sundhed.dk/cs/ehealth-provenance-policies,3.5.0,active,,Policies for provenances,Policies for provenances,"Policies under which data can be provided",
http://ehealth.sundhed.dk/cs/ehealth-system,3.5.0,active,,EhealthSystem,Ehealth System,"Tag værdi for anvendersystem",
http://ehealth.sundhed.dk/cs/ehealth-ucum-printsymbol-supplement,3.5.0,active,,UCUMPrintSymbolSupplement,UCUM printSymbol supplement,"UCUM printSymbol supplement",
http://ehealth.sundhed.dk/cs/ehealth-unit-code,3.5.0,active,,eHealthUnitCodes,eHealth Unit Codes,"Unit Codes",
http://ehealth.sundhed.dk/cs/ehealth-usage-context-type,3.5.0,active,,eHealthUsageContextType,eHealth Usage Contxt Type,"Usage Context type",
http://ehealth.sundhed.dk/cs/fs3-citizen-importance-scores,3.5.0,active,,FS III, borgerens vurdering af betydning,FS III, borgerens vurdering af betydning,"FS III, borgerens vurdering af betydning",
http://ehealth.sundhed.dk/cs/fs3-citizen-performance-scores,3.5.0,active,,FS III, borgerens vurdering af udførelse,FS III, borgerens vurdering af udførelse,"FS III, borgerens vurdering af udførelse",
http://ehealth.sundhed.dk/cs/fs3-group-communitylife,3.5.0,active,,FS III, Samfundsliv,FS III, Samfundsliv,"FS III, Samfundsliv",
http://ehealth.sundhed.dk/cs/fs3-group-mentalfunctions,3.5.0,active,,FS III, Mentale funktioner,FS III, Mentale funktioner,"FS III, Mentale funktioner",
http://ehealth.sundhed.dk/cs/fs3-group-mobility,3.5.0,active,,FS III, Mobilitet,FS III, Mobilitet,"FS III, Mobilitet",
http://ehealth.sundhed.dk/cs/fs3-group-practicaltasks,3.5.0,active,,FS III, Praktiske opgaver,FS III, Praktiske opgaver,"FS III, Praktiske opgaver",
http://ehealth.sundhed.dk/cs/fs3-group-selfcare,3.5.0,active,,FS III, Egenomsorg,FS III, Egenomsorg,"FS III, Egenomsorg",
http://ehealth.sundhed.dk/cs/fs3-health-communication,3.5.0,active,,FS III, Kommunikation,FS III, Kommunikation,"FS III, Kommunikation",
http://ehealth.sundhed.dk/cs/fs3-health-excretion-of-waste-materials,3.5.0,active,,FS III, Udskillelse af affaldsstoffer,FS III, Udskillelse af affaldsstoffer,"FS III, Udskillelse af affaldsstoffer",
http://ehealth.sundhed.dk/cs/fs3-health-function-level,3.5.0,active,,FS III, Funktionsniveau,FS III, Funktionsniveau,"FS III, Funktionsniveau",
http://ehealth.sundhed.dk/cs/fs3-health-knowledge-and-development,3.5.0,active,,FS III, Viden og udvikling,FS III, Viden og udvikling,"FS III, Viden og udvikling",
http://ehealth.sundhed.dk/cs/fs3-health-musculoskeletal,3.5.0,active,,FS III, Bevægeapparat,FS III, Bevægeapparat,"FS III, Bevægeapparat",
http://ehealth.sundhed.dk/cs/fs3-health-nutrition,3.5.0,active,,FS III, Ernæring,FS III, Ernæring,"FS III, Ernæring",
http://ehealth.sundhed.dk/cs/fs3-health-pain-and-sensory-impressions,3.5.0,active,,FS III, Smerter og sanseindtryk,FS III, Smerter og sanseindtryk,"FS III, Smerter og sanseindtryk",
http://ehealth.sundhed.dk/cs/fs3-health-psychosocial-conditions,3.5.0,active,,FS III, Psykosociale forhold,FS III, Psykosociale forhold,"FS III, Psykosociale forhold",
http://ehealth.sundhed.dk/cs/fs3-health-respiration-and-circulation,3.5.0,active,,FS III, Respiration og cirkulation,FS III, Respiration og cirkulation,"FS III, Respiration og cirkulation",
http://ehealth.sundhed.dk/cs/fs3-health-sexuality,3.5.0,active,,FS III, Seksualitet,FS III, Seksualitet,"FS III, Seksualitet",
http://ehealth.sundhed.dk/cs/fs3-health-skin-and-mucous-membranes,3.5.0,active,,FS III, Hud og slimhinder,FS III, Hud og slimhinder,"FS III, Hud og slimhinder",
http://ehealth.sundhed.dk/cs/fs3-health-sleep-and-rest,3.5.0,active,,FS III, Søvn og hvile,FS III, Søvn og hvile,"FS III, Søvn og hvile",
http://ehealth.sundhed.dk/cs/fs3-scores,3.5.0,active,,FS III, niveauer,FS III, niveauer,"FS III, niveauer",
http://ehealth.sundhed.dk/cs/goal-description,3.5.0,active,,GoalDescription,Goal Description,"Goal Description",
http://ehealth.sundhed.dk/cs/jurisdiction,3.5.0,active,,Jurisdiction,Jurisdiction,"Jurisdiction",
http://ehealth.sundhed.dk/cs/library-type,3.5.0,active,,LibraryType,Library Type,"Library Type",
http://ehealth.sundhed.dk/cs/measurement-sharing-approval-policies,3.5.0,active,,SharingApprovalPolicies,Sharing Approval Policies,"Sharing approval policies",
http://ehealth.sundhed.dk/cs/measurement-sharing-policies,3.5.0,active,,MeasurementSharingPolicies,Measurement Sharing Policies,"Measurement sharing policies",
http://ehealth.sundhed.dk/cs/media-usage-mode,3.5.0,active,,mediaUsageMode,Media usage mode,"Identifies the what the media resource is used for.",
http://ehealth.sundhed.dk/cs/message-category,3.5.0,active,,MessageCategory,Message Category,"Message category types",
http://ehealth.sundhed.dk/cs/message-medium,3.5.0,active,,MessageMedium,Message Medium,"Message medium types",
http://ehealth.sundhed.dk/cs/message-reasonCode,3.5.0,active,,MessageReasonCode,Message ReasonCode,"Message ReasonCode",
http://ehealth.sundhed.dk/cs/modifier-role,3.5.0,active,,ModifierRole,Modifier Role,"Modifier Role",
http://ehealth.sundhed.dk/cs/observation-method,3.5.0,active,,observationMethod,Observation Method,"Identifies how an observation is acquired.",
http://ehealth.sundhed.dk/cs/oio-bpp-roles,3.5.0,active,,OIOBPPRole,OIO-BPP Role,"OIO BPP Role",
http://ehealth.sundhed.dk/cs/oio-organization-type,3.5.0,active,,OIOOrganizationType,OIO Organization Type,"Organization types specific for organizations from OIO / STS-ORG",
http://ehealth.sundhed.dk/cs/organization-relation-type,3.5.0,active,,OrganizationRelationType,Organization Relation Type,"Organization Relation Type",
http://ehealth.sundhed.dk/cs/organization-source,3.5.0,active,,OrganizationSource,Organization Source,"Organization source type",
http://ehealth.sundhed.dk/cs/organization-synchronization-status,3.5.0,active,,OrganizationSynchronizationStatus,Organization Synchronization Status,"Organization synchronization status type",
http://ehealth.sundhed.dk/cs/overviewUsageMode,3.5.0,active,,overviewUsageMode,Overview usage mode,"Identifies whether the specified element and/or results of the element should appear in overview or table presentation.",
http://ehealth.sundhed.dk/cs/participant-function,3.5.0,active,,ParticipantFunction,Participant Function,"Participant Function.",
http://ehealth.sundhed.dk/cs/percentage-codes,3.5.0,active,,Integer percentage codes,Integer percentage codes,"Integer percentage codes 0-100",
http://ehealth.sundhed.dk/cs/plandefinition-recommendation,3.5.0,active,,PlanDefinitionRecommendation,PlanDefinition Recommendation,"Plan Definition Recommendation",
http://ehealth.sundhed.dk/cs/priority,3.5.0,active,,Priority,Priority,"Priority",
http://ehealth.sundhed.dk/cs/quality-types,3.5.0,active,,QualityTypes,Quality Types,"Quality Types",
http://ehealth.sundhed.dk/cs/questionnaire-elements,3.5.0,active,,Questionnaire_Elements,Questionnaire Elements,"Questionnaire elements",
http://ehealth.sundhed.dk/cs/questionnaire-item-significance-indicator,3.5.0,active,,QuestionnaireItemSignificanceIndicator,Questionnaire Item Significance Indicator,"Questionnaire Item Significance Indicator",
http://ehealth.sundhed.dk/cs/questionnaire-recommendation,3.5.0,active,,QuestionnaireRecommendation,Questionnaire Recommendation,"Questionnaire Recommendation",
http://ehealth.sundhed.dk/cs/questionnaire-types,3.5.0,active,"1.2.208.999.9.9",QuestionnaireTypes,Questionnaire Types,"Questionnaire Types",
http://ehealth.sundhed.dk/cs/reference-range-type,3.5.0,active,"1.2.208.176.7.200.1",ReferenceRangeType,Reference Range Type,"Reference Range Type",
http://ehealth.sundhed.dk/cs/resolved-timing-type,3.5.0,active,,ResolvedTimingType,Resolved Timing Type,"Resolved Timing Type",
http://ehealth.sundhed.dk/cs/restriction-category,3.5.0,active,,RestrictionCategory,Restriction Category,"Restriction Category",
http://ehealth.sundhed.dk/cs/situation-quality,3.5.0,active,,SituationQuality,Situation Quality,"Codes stating the quality of a measurement situation",
http://ehealth.sundhed.dk/cs/sor-organization-specialty,3.5.0,active,,SorOrganizationSpecialty,SOR Organization Specialty,"Organization specialties specific for organizations from Sor",
http://ehealth.sundhed.dk/cs/sor-organization-type,3.5.0,active,,SorOrganizationType,SOR Organization Type,"Organization types specific for organizations from Sor",
http://ehealth.sundhed.dk/cs/task-category,3.5.0,active,,TaskCategory,Task Category,"Task Category",
http://ehealth.sundhed.dk/cs/task-handover-roles,3.5.0,active,,TaskHandoverRoles,Task Handover Roles,"Task Handover Roles",
http://ehealth.sundhed.dk/cs/thumbnail-size-category,3.5.0,active,,ThumbnailSize,Thumbnail Size Category,"Thumbnail size is a code system for the sizes of low resolution media representations.",
http://ehealth.sundhed.dk/cs/thumbnail-status,3.5.0,active,,ThumbnailStatus,Thumbnail status,"Thumbnail status is a code system for the status of low resolution media representations.",
http://ehealth.sundhed.dk/cs/topic-type,3.5.0,active,,TopicType,Topic Type,"Topic type",
http://ehealth.sundhed.dk/cs/trigger-enablement-code,3.5.0,active,,TriggerEnablementCode,Trigger Enablement Code,"Trigger Enablement Code",
http://ehealth.sundhed.dk/cs/usage-quality,3.5.0,active,,UsageQuality,Usage Quality,"Quality codes for usage or operating of measuring device",
http://ehealth.sundhed.dk/cs/view-type,3.5.0,active,,ViewType,View types,"View types",
http://ehealth.sundhed.dk/hl7.org/fhir/action-selection-behavior-supplement,3.5.0,active,"2.16.840.1.113883.4.642.4.802",ActionSelectionBehaviorSupplement,Action Selection Behavior Supplement,"Defines selection behavior of a group.",
http://ehealth.sundhed.dk/loinc.org/supplement,3.5.0,active,,LOINC Supplement,LOINC Code System Supplement,"LOINC is a freely available international standard for tests, measurements, and observations",
http://ehealth.sundhed.dk/snomed.info/sct/supplement,3.5.0,active,,SNOMED CT Supplement,SNOMED CT Code System Supplement,"SNOMED Clinical Terms",
http://hl7.org/fhir/address-type,3.5.0,active,,AddressType,Address Type,"The type of an address (physical / postal)",
http://hl7.org/fhir/address-use,3.5.0,active,,AddressUse,Address Use,"The use of an address",
http://hl7.org/fhir/care-plan-status,3.5.0,active,,Care Plan Status,Care Plan Status,"Indicates whether the plan is currently being acted upon, represents future intentions, or is now a historical record.",
http://hl7.org/fhir/care-team-status,3.5.0,active,,CareTeamStatus,Care Team Status,"Indicates the status of the care team.",
http://hl7.org/fhir/consent-state-codes,3.5.0,active,,ConsentState,Consent State Codes,"Indicates the state of the consent",
http://hl7.org/fhir/days-of-week,3.5.0,active,,DaysOfWeek,Days Of Week,"The days of the week.",
http://hl7.org/fhir/episode-of-care-status,3.5.0,active,,EpisodeOfCareStatus,Episode Of Care Status,"The status of the episode of care.",
http://hl7.org/fhir/event-timing,3.5.0,active,,EventTiming,Event Timing,"EventTiming",
http://hl7.org/fhir/item-type,3.5.0,active,,Questionnaire Item Type,Questionnaire Item Type,"Distinguishes groups from questions and display text and indicates data type for questions",
http://hl7.org/fhir/publication-status,3.5.0,active,,PublicationStatus,Publication Status,"The lifecycle status of a Value Set or Concept Map.",
http://hl7.org/fhir/request-status,3.5.0,active,,RequestStatus,Request Status,"Codes identifying the stage lifecycle stage of a request",
http://hl7.org/fhir/resource-types,3.5.0,active,,ResourceType,Resource Type,"One of the resource types defined as part of FHIR.",
http://hl7.org/fhir/v3/TimingEvent,3.5.0,active,,v3 Code System TimingEvent,v3 Code System TimingEvent,"**** MISSING DEFINITIONS ****",
http://kl.dk/fhir/common/caresocial/CodeSystem/FSIII,3.5.0,active,"1.2.208.176.2.21",FSIII,FSIII,"Codes from FSIII",
http://snomed.info/sct/554471000005108/version/20150731,3.5.0,active,"2.16.840.1.113883.6.96",Danish-SNOMED-CT-Extension,Danish SNOMED CT Extension,"Danish SNOMED CT Extension",
http://snomed.info/sct/554471000005108/version/20180331,3.5.0,active,"2.16.840.1.113883.6.96",Danish-SNOMED-CT-Extension,Danish SNOMED CT Extension,"Danish SNOMED CT Extension",
http://snomed.info/sct/554471000005108/version/20180930,3.5.0,active,"2.16.840.1.113883.6.96",Danish-SNOMED-CT-Extension,Danish SNOMED CT Extension,"Danish SNOMED CT Extension",
http://terminology.hl7.org/CodeSystem/data-absent-reason,3.5.0,active,,DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.",
http://terminology.hl7.org/CodeSystem/hl7TermMaintInfra,3.5.0,active,,Hl7TermMaintInfra,HL7 Terminology Maintenance Infrastructure Vocabulary,"Codes that may have been strings or other types of data in pre-existing tooling for V3 and V2 terminology maintenance, and moved to codes in this code system for proper handling in the FHIR based UTG maintenance facilities.",
https://www.iso.org/obp/ui/#iso:code:3166:DK,3.5.0,active,,Regional subdivision codes,Regional subdivision codes,"Subdivision codes (Regional codes) used in Denmark",
urn:ietf:bcp:47,3.5.0,active,,Common Codes from BCP-47,Common Codes from BCP-47,"Common Codes from BCP-47 (http://tools.ietf.org/html/bcp47)",
urn:oid:1.2.208.176.2.1,3.5.0,active,"1.2.208.176.2.1",npu-dk,NPU DK,"It is the translation into Danish of the International NPU Terminology. The NPU terminology defines types of clinical laboratory results expressed as patient properties, with measurement units where relevant, and with individual identifiers. The NPU terminology is owned by: the International Union of Pure and Applied Chemistry (IUPAC) and the International Federation of Clinical Chemistry and laboratory medicine (IFCC). The Danish Health Data Authority (see OID {iso(1) member-body(2) dk(208) nsi(176)}) serves as the international repository for the international version. Child OIDs may be registered by the Danish Health Data Authority on decision by the NPU Terminology Steering Committee. OIDs for the national versions are registered by the National Release Centers.",
urn:oid:1.2.208.176.2.4,3.5.0,active,"1.2.208.176.2.4",SKS,Sundhedsvæsenets klassifikationssystem (SKS),"",
urn:oid:1.2.208.176.7.3.1,3.5.0,active,"1.2.208.176.7.3.1",Questionnaires_used_in_the_Danish_Patient_Reported_Outcome_PRO,Questionnaires used in the Danish Patient Reported Outcome (PRO),"Code system for questionnaires used in the Danish Patient Reported",
urn:oid:1.2.208.184.100.1,3.5.0,active,"1.2.208.184.100.1",MedCom Message Codes,MedCom Message Codes,"MedCom Message Codes.",
urn:oid:1.2.208.184.100.10,3.5.0,active,"1.2.208.184.100.10",DK_IHE_FormatCode_CS,DK IHE Format Code CodeSystem,"Code system for document format code used in national Document sharing",
urn:oid:1.2.208.184.100.8,3.5.0,active,"1.2.208.184.100.8",DAK-E-Codes,DAK-E Codes,"Procedure and observation codes used for communication and administration of laboratory results in Denmark.",
urn:oid:1.2.208.184.100.9,3.5.0,active,"1.2.208.184.100.9",DK_IHE_ClassCode_CS,DK IHE ClassCode CS,"Code system for the classCode attribute",
