Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ehealth-legalBasis.json	1340	3	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-library.json	2810	2	0	9	0	0	0	0	0	191	0	0	0	0	0	0	0	1	0	0	161	154	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-manuallydeprecated-type.json	1370	2	0	4	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	41	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-max-participants.json	1424	2	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	42	70	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-related-to.json	1464	2	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	41	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-series-id.json	1247	2	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	41	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-thumbnail.json	4890	2	0	8	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	153	112	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-usage-mode.json	1399	3	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	45	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media.json	8196	2	0	21	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	226	183	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-meeting-url.json	1410	2	0	7	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	44	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-message.json	14477	3	0	48	0	0	0	0	0	49	0	0	0	0	0	0	0	1	0	0	343	220	0	1	0	8	0	1
fsh-generated/resources/StructureDefinition-ehealth-modifier-role.json	3089	2	0	6	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	93	100	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-nameandaddressprotection.json	1643	2	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	44	234	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-observation-method.json	1477	2	0	5	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	45	85	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-observation-wound-dimensions.json	9353	3	0	43	0	0	0	0	0	697	0	0	0	0	0	0	0	1	0	0	542	1553	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ehealth-observation.json	5505	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	262	231	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-on-behalf-of.json	1433	2	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	45	71	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-ehealth-organization-cvrNumber.json	1480	2	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	44	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-municipalityCode.json	1488	2	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	45	71	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-providerIdentifier.json	1872	3	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	48	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-regionCode.json	1334	2	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	40	69	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-relatedTo.json	3573	2	0	9	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	114	101	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-source.json	1461	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	44	73	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-specialty.json	3055	2	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	92	90	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-synchronizationStatus.json	1601	3	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	44	92	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomCustodian.json	1542	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	43	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomSystem.json	1777	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	45	69	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomValue.json	1453	2	0	4	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	43	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization.json	7040	2	0	9	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	233	172	0	0	0	5	1	0
fsh-generated/resources/StructureDefinition-ehealth-overviewUsageMode.json	1723	3	0	4	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	45	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-participant.json	3819	2	0	6	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	115	97	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-patient-contactnote.json	1479	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	43	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-patient.json	7924	2	0	18	0	0	0	0	0	32	0	0	0	0	0	0	0	2	0	0	478	400	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ehealth-performer.json	1598	3	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	44	71	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-performing-organization.json	1591	2	0	4	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	43	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-period.json	1455	2	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	43	71	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-plandefinition.json	6592	2	0	75	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	341	459	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ehealth-practitioner.json	1671	2	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	130	195	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-practitionerrole.json	1529	2	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	118	150	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-predecessor.json	1370	3	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	65	103	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-priority.json	1356	2	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	43	71	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance-dateTimeOfReusedEntity.json	1465	4	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	48	85	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance.json	2812	3	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	135	169	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-purpose.json	1209	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	43	97	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-quality.json	4182	2	0	5	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	101	123	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-advanced.json	2141	2	0	37	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	328	366	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-answerSignificance.json	3069	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	84	119	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-feedback.json	3234	3	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	114	100	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-helpText.json	2999	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	92	90	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-image.json	5991	3	0	5	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	266	114	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-intendedOrganization.json	1692	2	0	4	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	45	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-item-is-copyright.json	1552	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	46	83	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-recommendation.json	1596	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	44	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-shortText.json	1285	2	0	4	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	44	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-sliderStepValueDecimal.json	1486	23	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	45	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-type.json	1518	2	0	3	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	46	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire.json	16987	3	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	481	346	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ehealth-questionnaireresponse-finding-basis.json	4821	3	0	11	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	161	125	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaireresponse.json	5463	2	0	9	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	169	189	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-ehealth-recommendation.json	1490	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	42	70	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-referenceRange.json	3502	3	0	6	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	109	98	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-registration-deadline.json	1285	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	43	70	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-relatedperson.json	2666	2	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	130	127	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-releasableResource.json	1441	2	0	5	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	43	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-resolved-timing.json	4766	3	0	7	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	154	102	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-responsible-organization.json	1553	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	46	71	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-responsible.json	1660	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	45	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-restriction-category.json	1538	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	50	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-reuseCriteria.json	4835	2	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	163	115	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-revision.json	1256	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	43	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-servicerequest-statusHistory.json	2505	2	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	91	91	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-servicerequest-statusSchedule.json	2678	2	0	6	1	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	91	89	0	0	0	1	0	0
