Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ehealth-on-behalf-of.json	1433	4	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	63	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-cvrNumber.json	1480	2	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	62	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-municipalityCode.json	1488	2	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	62	81	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-providerIdentifier.json	1872	3	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	72	101	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-regionCode.json	1334	3	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	1	0	0	61	92	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-relatedTo.json	3573	3	1	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	182	112	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-source.json	1461	3	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	63	78	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-specialty.json	3055	3	0	0	0	0	0	6	0	96	0	0	0	0	0	0	0	0	0	0	145	96	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-synchronizationStatus.json	1601	3	0	0	0	0	0	4	0	11	0	0	0	0	0	0	0	0	0	0	64	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomCustodian.json	1542	3	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	1	0	0	64	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomSystem.json	1777	3	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	66	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomValue.json	1453	3	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	62	70	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-ehealth-organization.json	7040	4	1	0	0	0	0	9	0	26	0	0	0	0	0	0	0	0	0	0	380	204	0	1	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-overviewUsageMode.json	1723	2	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	66	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-patient-contactnote.json	1479	3	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	62	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-patient.json	8024	4	0	0	0	0	0	18	0	47	0	0	0	0	0	0	0	1	0	0	805	543	0	0	1	12	0	1
fsh-generated/resources/StructureDefinition-ehealth-performer.json	1598	3	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	68	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-performing-organization.json	1591	3	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	65	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-period.json	1455	3	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	62	68	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-ehealth-plandefinition.json	6167	3	0	0	0	0	0	34	0	18	0	0	1	0	0	0	0	0	0	0	560	353	0	1	0	8	0	0
fsh-generated/resources/StructureDefinition-ehealth-practitioner.json	1671	3	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	1	0	0	209	157	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-practitionerrole.json	1529	3	0	0	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	189	205	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-predecessor.json	1370	2	1	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	99	91	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-priority.json	1356	3	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	69	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance-dateTimeOfReusedEntity.json	1465	3	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	74	77	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance.json	2812	3	0	0	0	0	0	8	1	12	0	0	0	0	0	0	0	0	0	0	219	167	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-purpose.json	1209	3	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	62	77	0	1	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-quality.json	4182	3	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	160	100	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-advanced.json	2141	3	0	0	0	0	0	33	0	21	0	0	0	0	0	0	0	1	0	0	540	511	0	0	0	9	1	1
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-answerSignificance.json	3069	3	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	130	98	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-feedback.json	3234	3	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	177	124	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-helpText.json	2999	3	1	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	144	138	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-image.json	5991	4	0	0	0	0	0	6	0	26	0	0	0	0	0	0	0	0	0	0	443	129	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-intendedOrganization.json	1692	3	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	65	71	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-recommendation.json	1596	3	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	64	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-shortText.json	1285	3	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	61	77	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-sliderStepValueDecimal.json	1486	3	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	63	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-type.json	1518	3	1	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	115	101	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire.json	15914	6	0	0	0	0	0	0	0	37	0	0	1	0	0	0	0	1	0	0	791	464	0	1	0	11	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaireresponse-finding-basis.json	4821	5	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	259	124	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaireresponse.json	5037	5	0	0	0	0	0	7	0	11	0	0	0	0	0	0	0	0	0	0	268	177	0	1	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-recommendation.json	1490	3	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	64	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-referenceRange.json	3502	3	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	1	0	0	182	112	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-registration-deadline.json	1285	3	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	62	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-relatedperson.json	2666	4	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	211	153	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-releasableResource.json	1441	3	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	63	74	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-resolved-timing.json	4766	3	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	219	119	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-responsible-organization.json	1553	3	1	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	64	71	0	1	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-responsible.json	1660	3	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	65	69	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-restriction-category.json	1538	3	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	64	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-reuseCriteria.json	4835	3	0	0	0	0	0	6	0	11	0	0	0	0	0	0	0	0	0	0	252	132	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-revision.json	1256	3	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	61	84	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-servicerequest-statusHistory.json	2505	3	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	140	221	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-servicerequest-statusSchedule.json	2678	3	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	1	0	0	144	106	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-servicerequest.json	8382	3	0	0	0	0	0	10	0	16	0	0	1	0	0	0	0	0	0	0	408	368	0	1	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-sharingApprovalPolicy.json	1604	3	1	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	73	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-sharingPolicy.json	1518	3	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	64	79	0	0	0	1	2	0
fsh-generated/resources/StructureDefinition-ehealth-skrs-patient.json	4021	3	0	0	0	0	0	24	1	25	0	0	0	0	0	0	0	0	0	0	373	292	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ehealth-status.json	1355	3	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	62	93	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-task-category.json	1391	3	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	62	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-task-episodeOfCare.json	1375	3	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	63	79	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-task-responsible.json	1777	3	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	64	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-task.json	7363	3	0	0	0	0	0	26	0	17	0	0	0	0	0	0	0	1	0	0	459	299	0	1	0	7	0	0
fsh-generated/resources/StructureDefinition-ehealth-teamHistory.json	2729	3	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	143	95	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-teamschedule.json	3441	3	0	0	0	0	0	99	0	10	0	0	0	0	0	0	0	0	0	0	184	142	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-thread-id.json	1407	3	1	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	63	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-title.json	1201	3	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	60	68	0	0	0	1	0	0
