Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ehealth-careplan-statusschedule.json	2642	1	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	119	184	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-careplan.json	12321	3	0	0	0	0	0	36	1	27	0	0	0	0	0	0	0	1	0	0	475	789	0	1	0	8	0	1
fsh-generated/resources/StructureDefinition-ehealth-careteam.json	4558	2	0	0	0	0	0	15	0	13	0	0	0	0	0	0	0	0	0	0	246	368	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-assessor-organization.json	1640	1	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	56	129	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-careplan.json	1621	2	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	55	138	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-decision.json	1556	2	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	1	0	0	54	115	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-decisionContext.json	1649	1	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	57	145	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-mediaInvestigationItem.json	1658	2	1	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	56	123	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-viewInvestigationItem.json	1649	2	0	0	0	0	0	7	0	5	0	0	1	0	0	0	0	0	0	0	55	111	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression.json	9769	2	0	0	0	0	0	17	0	27	0	0	0	0	0	0	0	0	0	0	339	413	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-communication-recipientCareTeam.json	1599	2	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	55	101	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-communication-request.json	2952	2	0	0	0	0	0	36	0	14	0	0	0	0	0	0	0	1	0	0	186	284	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-communication-senderCareTeam.json	1575	2	0	0	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	55	116	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-communication.json	6321	10	0	0	0	0	0	31	0	12	0	0	0	0	0	0	0	0	0	0	240	298	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-composition-authorOrganization.json	1630	2	0	0	0	0	1	8	0	6	0	0	0	0	0	0	0	0	0	0	55	99	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-composition.json	4928	2	0	0	0	0	0	40	0	26	0	0	0	0	0	0	0	1	0	0	324	365	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ehealth-condition.json	4176	2	0	0	0	0	0	16	1	14	0	0	0	0	0	0	0	0	0	0	261	300	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-ehealth-consent.json	2390	2	0	0	0	0	0	38	0	13	0	0	0	0	0	0	0	1	0	0	253	396	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-content.json	1866	1	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	61	96	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-creator.json	1402	2	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	54	100	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-definedquestion.json	579	2	0	0	0	0	0	31	0	11	0	0	0	0	0	0	0	0	0	0	248	386	0	0	0	5	14	0
fsh-generated/resources/StructureDefinition-ehealth-description.json	1256	2	1	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	53	94	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-device-privatelyOwned.json	1409	2	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	53	78	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-ehealth-device-suppliers.json	3210	2	0	0	0	0	0	6	0	9	0	0	1	0	0	0	0	0	0	0	122	146	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-device.json	3457	1	0	0	0	0	0	11	0	14	0	0	0	0	0	0	0	1	0	0	297	548	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-calibrationExpires.json	1446	2	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	54	103	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-properties.json	3490	3	0	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0	0	0	170	173	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-qualities.json	2781	2	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	132	156	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-qualityHistory.json	4101	2	0	0	0	0	0	6	0	11	0	0	0	0	0	0	0	1	0	0	191	211	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-templateQualities.json	2972	3	0	0	0	0	0	5	0	77	0	0	0	0	0	0	0	0	0	0	135	159	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric.json	4210	2	0	0	0	0	0	7	0	21	0	0	0	0	0	0	0	0	0	0	181	309	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-deviceusestatement-context.json	1565	2	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	1	0	0	53	99	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-deviceusestatement.json	3761	2	0	0	0	0	0	12	0	16	0	0	0	0	0	0	0	0	0	0	171	178	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-documentreference.json	5739	1	0	0	0	0	0	10	0	20	0	0	0	0	0	0	0	1	0	0	292	225	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-employee-title.json	1263	2	1	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	51	93	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-enableBehavior-conditionId.json	1301	2	0	0	0	0	0	4	0	6	0	0	0	0	0	0	1	0	0	0	52	78	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-end-meeting-on-end-time.json	1378	1	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	55	85	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare-caremanagerOrganization.json	1627	2	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	54	79	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare-statusschedule.json	2727	2	0	0	0	0	0	8	0	18	0	0	0	0	0	0	0	0	0	0	120	104	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare.json	4958	1	0	0	0	0	0	10	0	20	0	0	0	0	0	0	0	1	0	0	215	219	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-ext-careteam.json	1399	2	0	0	0	0	0	4	0	11	0	0	0	0	0	0	0	0	0	0	53	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-external-identifier.json	1424	2	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	52	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-general-health-condition.json	2945	2	0	0	0	0	0	5	0	14	0	0	1	0	0	0	0	0	0	0	120	114	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-goal.json	2873	1	0	0	0	0	0	8	0	29	0	0	0	0	0	0	0	1	0	0	173	187	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-group-appointment.json	11683	3	0	0	0	0	0	31	0	34	0	0	0	0	0	0	0	1	0	0	381	273	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-ehealth-group-id.json	1521	1	0	0	0	0	0	4	0	11	0	0	0	0	0	0	0	0	0	0	53	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-group-videoappointment.json	14433	3	0	0	0	0	0	38	1	33	0	0	0	0	0	0	0	1	0	0	444	329	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ehealth-guest-pin-code.json	1449	1	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	52	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-guidanceresponse-episodeOfCare.json	1431	2	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	53	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-guidanceresponse.json	2951	1	1	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	137	131	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-host-pin-code.json	1548	2	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	54	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-include-as-extra.json	1701	2	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	56	68	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-intendedAudience.json	1739	1	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	54	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-itcompetencelevel.json	3261	2	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	147	107	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-legalBasis.json	1340	2	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	53	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-library.json	2810	1	0	0	0	0	0	8	0	100	0	0	0	0	0	0	0	1	0	0	216	268	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-manuallydeprecated-type.json	1370	2	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	52	100	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-max-participants.json	1424	2	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	52	73	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-media.json	5333	1	0	0	0	0	0	10	0	25	0	0	0	0	0	0	0	0	0	0	252	253	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-meeting-url.json	1410	2	0	0	0	0	0	4	0	12	0	0	1	0	0	0	0	0	0	0	52	77	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-message.json	14477	2	0	0	0	0	0	39	0	21	0	0	0	0	0	0	0	1	0	0	474	557	0	1	1	7	0	0
fsh-generated/resources/StructureDefinition-ehealth-modifier-role.json	3089	2	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	121	139	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-nameandaddressprotection.json	1643	2	1	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	54	79	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-observation.json	5505	2	0	0	0	0	0	12	0	29	0	0	0	0	0	0	0	1	0	0	341	271	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-on-behalf-of.json	1433	1	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	54	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-cvrNumber.json	1480	2	0	0	0	0	0	3	0	14	0	0	0	0	0	0	0	0	0	0	53	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-municipalityCode.json	1488	1	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	54	69	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-providerIdentifier.json	1872	2	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	61	72	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-organization-regionCode.json	1334	2	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	51	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-relatedTo.json	3573	2	0	0	0	1	0	6	0	15	0	0	0	0	0	0	0	0	0	0	151	108	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-source.json	1461	1	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	68	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-specialty.json	3055	2	0	0	0	0	0	5	0	13	0	0	0	0	0	0	0	1	0	0	122	125	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-synchronizationStatus.json	1601	2	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	54	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomCustodian.json	1542	1	1	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	54	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomSystem.json	1777	2	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	55	67	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomValue.json	1453	2	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	54	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization.json	7040	2	0	0	0	0	0	11	0	27	0	0	0	0	0	0	0	0	0	0	317	198	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-overviewUsageMode.json	1723	2	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	56	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-participant.json	3819	2	0	0	0	0	0	12	0	9	0	0	0	0	0	0	0	1	0	0	151	103	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-patient-contactnote.json	1479	1	1	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	58	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-patient.json	8024	2	0	0	0	0	0	24	1	33	0	0	1	0	0	0	0	1	0	0	662	744	0	0	0	11	1	2
fsh-generated/resources/StructureDefinition-ehealth-performer.json	1598	2	1	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	55	81	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-performing-organization.json	1591	2	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	58	96	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-period.json	1455	2	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	53	80	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-plandefinition.json	6592	2	0	0	0	0	0	35	0	33	0	0	0	0	0	0	0	1	0	0	472	551	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ehealth-practitioner.json	1671	1	0	0	0	0	0	7	0	44	0	0	0	0	0	0	0	0	0	0	175	177	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-practitionerrole.json	1529	2	0	0	0	0	0	6	0	14	0	0	0	0	0	0	0	1	0	0	158	148	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-predecessor.json	1370	2	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	86	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-priority.json	1356	1	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	53	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance-dateTimeOfReusedEntity.json	1465	2	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	61	92	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance.json	2812	2	0	0	0	0	0	39	0	9	0	0	0	0	0	0	0	0	0	0	182	278	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-purpose.json	1209	1	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	50	74	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-quality.json	4182	2	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	132	110	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-advanced.json	2141	2	0	0	0	0	0	45	0	30	0	0	1	0	0	0	0	1	0	0	449	453	0	0	0	9	0	2
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-answerSignificance.json	3069	2	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	107	89	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-feedback.json	3234	1	1	0	0	0	0	5	0	9	0	0	0	0	0	0	0	1	0	0	151	134	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-helpText.json	2999	2	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	122	90	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-image.json	5991	2	0	0	0	0	0	6	0	33	0	0	0	0	0	0	0	0	0	0	364	110	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-intendedOrganization.json	1692	2	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	56	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-item-is-copyright.json	1552	1	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	55	66	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-recommendation.json	1596	2	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	54	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-shortText.json	1285	2	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	53	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-sliderStepValueDecimal.json	1486	1	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	53	66	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-type.json	1518	2	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	54	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire.json	16987	5	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	1	0	0	668	599	0	1	0	11	0	1
fsh-generated/resources/StructureDefinition-ehealth-questionnaireresponse-finding-basis.json	4821	4	1	0	0	0	0	5	0	19	0	0	0	0	0	0	0	1	0	0	215	140	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaireresponse.json	5037	4	0	0	0	0	0	7	0	17	0	0	0	0	0	0	0	0	0	0	224	297	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-recommendation.json	1490	4	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	53	91	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-referenceRange.json	3502	4	0	0	0	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	152	132	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-registration-deadline.json	1285	3	0	0	0	0	0	4	0	8	0	0	1	0	0	0	0	0	0	0	52	90	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-relatedperson.json	2666	3	0	0	0	0	0	8	0	9	0	0	0	0	0	0	0	1	0	0	179	255	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-releasableResource.json	1441	2	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0	0	0	0	52	94	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-resolved-timing.json	4766	2	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	184	174	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-responsible-organization.json	1553	1	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	54	93	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-responsible.json	1660	2	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	55	85	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-restriction-category.json	1538	3	1	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	53	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-reuseCriteria.json	4835	2	0	0	0	0	0	6	0	16	0	0	0	0	0	0	0	1	0	0	207	149	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-revision.json	1256	4	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	52	64	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-ehealth-servicerequest-statusHistory.json	2505	4	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	118	90	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-servicerequest-statusSchedule.json	2678	2	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	119	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-servicerequest.json	8793	2	0	0	0	0	0	11	0	24	0	0	0	0	0	0	0	1	0	0	364	250	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-sharingApprovalPolicy.json	1604	2	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	55	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-sharingPolicy.json	1518	1	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	1	0	0	68	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-skrs-patient.json	4021	2	0	0	0	0	0	24	0	24	0	0	0	0	0	0	0	0	0	0	325	294	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ehealth-status.json	1355	2	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	55	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-task-category.json	1391	1	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	52	64	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-task-episodeOfCare.json	1375	2	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	53	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-task-responsible.json	1777	2	1	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	55	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-task.json	7363	2	0	0	0	0	0	25	0	15	0	0	1	0	0	0	0	1	0	0	411	376	0	1	0	6	0	1
