Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ehealth-device-privatelyOwned.json	1409	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	91	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-ehealth-device-suppliers.json	3210	3	0	4	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	91	126	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-device.json	3457	2	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	218	239	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-calibrationExpires.json	1446	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	68	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-properties.json	3490	3	0	4	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	127	95	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-qualities.json	2781	2	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	103	103	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-qualityHistory.json	4101	3	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	141	116	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-templateQualities.json	2972	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	99	108	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric.json	4210	3	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	135	132	0	1	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-deviceusestatement-context.json	1565	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	67	0	0	0	0	1	1
fsh-generated/resources/StructureDefinition-ehealth-deviceusestatement.json	3761	2	0	11	0	0	0	0	1	9	0	0	0	0	0	0	0	1	0	0	127	115	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-document-sharing-state.json	1566	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-documentreference.json	6142	3	0	7	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	222	153	0	1	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-effectivePeriod.json	1385	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	73	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-employee-title.json	1263	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	39	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-enableBehavior-conditionId.json	1301	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	40	64	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-end-meeting-on-end-time.json	1378	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	65	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare-caremanagerOrganization.json	1627	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	49	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare-statusschedule.json	2727	3	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	89	123	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare.json	4958	2	0	6	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	157	133	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-ext-careteam.json	1399	2	0	3	1	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	41	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-external-identifier.json	1424	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	62	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-general-health-condition.json	2945	2	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	90	82	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-goal.json	2873	2	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	129	133	0	1	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-group-appointment.json	11683	3	0	21	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	278	175	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ehealth-group-id.json	1521	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-group-videoappointment.json	14461	3	0	30	0	0	0	0	0	102	0	0	0	0	0	0	0	2	0	0	328	191	0	1	0	7	0	2
fsh-generated/resources/StructureDefinition-ehealth-guest-pin-code.json	1449	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-guidanceresponse-episodeOfCare.json	1431	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-guidanceresponse.json	2951	2	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	102	103	0	1	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-host-pin-code.json	1548	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	41	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-include-as-extra.json	1701	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-intendedAudience.json	1739	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	61	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-itcompetencelevel.json	3261	3	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	110	87	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-legalBasis.json	1340	2	0	4	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	40	61	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-library.json	2810	2	0	6	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	159	144	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-manuallydeprecated-type.json	1370	5	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	65	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-max-participants.json	1424	4	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	47	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-related-to.json	1464	3	0	4	0	0	0	0	0	5	0	1	0	0	0	0	0	1	0	0	45	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-series-id.json	1247	3	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	40	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-thumbnail.json	4890	2	0	5	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	173	105	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-media-usage-mode.json	1399	3	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	60	0	1	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media.json	8196	2	0	7	0	0	0	0	1	13	0	0	0	0	0	0	0	1	0	0	223	197	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-meeting-url.json	1410	3	0	4	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-message.json	14477	3	0	31	0	0	0	0	0	18	0	0	1	0	0	0	0	2	0	0	344	207	0	1	0	7	0	1
fsh-generated/resources/StructureDefinition-ehealth-modifier-role.json	3089	2	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	89	82	0	1	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-nameandaddressprotection.json	1643	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-observation-method.json	1477	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	68	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-observation-wound-dimensions.json	9353	3	0	27	0	0	0	0	0	34	0	0	0	0	0	0	0	2	0	0	543	613	0	0	0	11	0	2
fsh-generated/resources/StructureDefinition-ehealth-observation.json	5505	2	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	2	0	0	248	316	0	1	0	6	0	1
fsh-generated/resources/StructureDefinition-ehealth-on-behalf-of.json	1433	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	42	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-cvrNumber.json	1480	3	0	4	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	41	97	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-organization-municipalityCode.json	1488	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	98	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-ehealth-organization-providerIdentifier.json	1872	3	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	46	95	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-regionCode.json	1334	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	125	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-relatedTo.json	3573	2	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	112	138	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-source.json	1461	3	0	3	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	88	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-specialty.json	3055	2	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	90	106	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-organization-synchronizationStatus.json	1601	2	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	42	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomCustodian.json	1542	3	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	42	60	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomSystem.json	1777	2	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	43	61	0	1	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomValue.json	1453	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	62	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization.json	7040	3	0	7	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	229	162	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-overviewUsageMode.json	1723	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	60	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-participant.json	3819	3	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	110	86	0	1	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-patient-contactnote.json	1479	2	2	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	60	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-patient.json	8024	2	0	96	0	0	0	0	0	27	0	0	1	0	0	0	0	3	0	0	479	407	0	0	0	11	0	3
fsh-generated/resources/StructureDefinition-ehealth-performer.json	1598	3	0	8	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	42	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-performing-organization.json	1591	2	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	41	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-period.json	1455	2	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	60	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-plandefinition.json	6592	3	0	34	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	0	342	272	0	1	0	9	0	2
fsh-generated/resources/StructureDefinition-ehealth-practitioner.json	1671	2	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	128	126	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-practitionerrole.json	1529	2	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	117	109	0	1	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-predecessor.json	1370	5	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	63	78	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-priority.json	1356	4	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance-dateTimeOfReusedEntity.json	1465	4	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	47	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance.json	2812	2	0	7	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	0	135	119	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-purpose.json	1209	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	40	65	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-quality.json	4182	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	99	82	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-advanced.json	2141	2	0	31	0	0	0	0	0	20	0	0	0	0	0	0	0	2	0	0	329	291	0	0	0	8	0	2
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-answerSignificance.json	3069	3	0	5	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	84	83	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-feedback.json	3234	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	109	88	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-helpText.json	2999	2	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	89	77	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-image.json	5991	3	0	5	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	271	139	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-intendedOrganization.json	1692	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	42	65	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-item-is-copyright.json	1552	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	61	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-recommendation.json	1596	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-shortText.json	1285	2	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	41	61	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-sliderStepValueDecimal.json	1486	2	0	4	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	40	68	0	0	0	0	1	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-type.json	1518	3	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	61	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire.json	16987	4	0	0	0	0	0	0	0	29	0	0	1	0	0	0	0	2	0	0	479	575	1	2	0	11	0	3
fsh-generated/resources/StructureDefinition-ehealth-questionnaireresponse-finding-basis.json	4821	2	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	158	155	0	0	0	3	3	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaireresponse.json	5463	3	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	168	154	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-recommendation.json	1490	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	63	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-referenceRange.json	3502	2	0	5	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	108	93	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-registration-deadline.json	1285	2	0	4	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	40	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-relatedperson.json	2666	3	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	129	135	0	1	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-releasableResource.json	1441	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	62	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-ehealth-resolved-timing.json	4766	2	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	133	95	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-responsible-organization.json	1553	3	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-responsible.json	1660	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	63	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-restriction-category.json	1538	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	60	0	0	1	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-reuseCriteria.json	4835	3	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	152	101	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-revision.json	1256	4	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	44	60	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-servicerequest-statusHistory.json	2505	3	0	4	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	91	82	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-servicerequest-statusSchedule.json	2678	2	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	88	78	0	0	0	1	0	1
