URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://ehealth.sundhed.dk/vs/clinicalimpression-decision-codes,3.5.1,active,,ClinicalImpressionDecisionCodes,ClinicalImpression Decision Codes,"Value set of clinical impression decision codes.","StructureDefinition/ehealth-clinicalimpression-decision","Internal"
http://ehealth.sundhed.dk/vs/clinicalimpression-finding-codes,3.5.1,active,,ClinicalImpressionFindingCodes,ClinicalImpression Finding Codes,"Value set of clinical impression finding codes.","StructureDefinition/ehealth-clinicalimpression,StructureDefinition/ehealth-questionnaireresponse-finding-basis","SCT,Internal"
http://ehealth.sundhed.dk/vs/clinicalimpression-investigation-item-codes,3.5.1,active,,ClinicalImpressionInvestigationItemCodes,ClinicalImpression Investigation Item Codes,"Value set of clinical impression investigation item codes.","StructureDefinition/ehealth-clinicalimpression","SCT,Internal"
http://ehealth.sundhed.dk/vs/communication-category,3.5.1,active,,CommunicationCategory,Communication Category,"Communication Category.","StructureDefinition/ehealth-communication","Internal"
http://ehealth.sundhed.dk/vs/condition-conditions,3.5.1,active,,Condition_Conditions,Tilstandskoder,"Condition Codes",,
http://ehealth.sundhed.dk/vs/conditions,3.5.1,active,,Conditions,Conditions,"Conditions.","StructureDefinition/ehealth-careteam,StructureDefinition/ehealth-condition","Internal"
http://ehealth.sundhed.dk/vs/consent-category,3.5.1,active,,ConsentCategory,Consent Category,"Value set of kinds of consents.","StructureDefinition/ehealth-consent","Internal"
http://ehealth.sundhed.dk/vs/contactpoint-custodian,3.5.1,active,,ContactPointCustodian,ContactPoint Custodian,"Contact point custodians.","StructureDefinition/ehealth-organization-telecomCustodian","Internal"
http://ehealth.sundhed.dk/vs/contactpoint-system,3.5.1,active,,ContactPointSystem,ContactPoint System,"Contact point systems.","StructureDefinition/ehealth-organization-telecomSystem","Internal"
http://ehealth.sundhed.dk/vs/data-absent-reason,3.5.1,active,,DataAbsentReason,Data Absent Reason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/ehealth-observation","THO"
http://ehealth.sundhed.dk/vs/device-calibration-actor,3.5.1,active,,DeviceCalibrationActor,Device Calibration Actor,"Device calibration actor.",,"Internal"
http://ehealth.sundhed.dk/vs/device-calibration-period,3.5.1,active,,DeviceCalibrationPeriod,Device Calibration Period,"Device calibration period.",,"Internal"
http://ehealth.sundhed.dk/vs/device-calibration-type,3.5.1,active,,DeviceCalibrationType,Device Calibration Type,"Device calibration type",,"hl7.fhir.r4.core"
http://ehealth.sundhed.dk/vs/device-measurement-unit,3.5.1,active,,DeviceMeasurementUnit,Device Measurement Unit,"Device measurement unit","StructureDefinition/ehealth-devicemetric","Internal"
http://ehealth.sundhed.dk/vs/device-measuring-quality,3.5.1,active,,DeviceMeasuringQuality,Device Measuring Quality,"Device Measuring Quality value set.",,"Internal"
http://ehealth.sundhed.dk/vs/device-safety,3.5.1,active,,DeviceSafety,Device Safety,"Device safety value set.",,"Internal"
http://ehealth.sundhed.dk/vs/device-service-types,3.5.1,active,,SSLServiceTypes,SSL Service Types,"SSL service types",,"Internal"
http://ehealth.sundhed.dk/vs/device-supplier-roles,3.5.1,active,,DeviceSupplierRoles,Device Supplier Roles,"Device Supplier Roles value set.","StructureDefinition/ehealth-device-suppliers","Internal"
http://ehealth.sundhed.dk/vs/device-types,3.5.1,active,,DeviceTypes,Device Types,"Device Types value set.","StructureDefinition/ehealth-device,StructureDefinition/ehealth-itcompetencelevel","SCT"
http://ehealth.sundhed.dk/vs/device-use-reason,3.5.1,active,,DeviceUseReason,Device Use Reason,"Device Use Reason value set.",,"Internal"
http://ehealth.sundhed.dk/vs/devicemetric-property-types,3.5.1,active,,DeviceMetricPropertyTypes,DeviceMetricPropertyTypes,"Device Metric Property Types value set.","StructureDefinition/ehealth-devicemetric-properties","Internal"
http://ehealth.sundhed.dk/vs/devicemetric-quality-types,3.5.1,active,,DeviceMetricQualityTypes,DeviceMetric Quality Types,"Device Metric Quality Types value set.","StructureDefinition/ehealth-devicemetric-templateQualities,StructureDefinition/ehealth-devicemetric-qualityHistory,StructureDefinition/ehealth-devicemetric-qualities","Internal"
http://ehealth.sundhed.dk/vs/document-class,3.5.1,active,,DocumentClass,Document Class,"Document Class value set.","StructureDefinition/ehealth-documentreference,StructureDefinition/ehealth-composition","SCT"
http://ehealth.sundhed.dk/vs/document-sharing-state,3.5.1,active,,DocumentSharingState,Document Sharing State,"Document Sharing State","StructureDefinition/ehealth-document-sharing-state","Internal"
http://ehealth.sundhed.dk/vs/document-type,3.5.1,active,,DocumentType,Document Type,"Document Type value set.","StructureDefinition/ehealth-documentreference,StructureDefinition/ehealth-composition","LOINC"
http://ehealth.sundhed.dk/vs/ehealth-designation-use,3.5.1,active,,eHealthDesignationUse,eHealth Designation Use,"Details of how a designation would be used.",,"Internal"
http://ehealth.sundhed.dk/vs/ehealth-program,3.5.1,active,,eHealthProgram,eHealth Program,"Programs or projects using the eHealth Infrastructure and wanting to mark various resources as intended for their non-exclusive use.",,"Internal"
http://ehealth.sundhed.dk/vs/ehealth-property,3.5.1,active,,eHealthProperty,eHealth Property,"Used to distinguish/extract specific properties of a code.",,"Internal"
http://ehealth.sundhed.dk/vs/ehealth-provenance-policies,3.5.1,active,,Policies for provenances,Policies for provenances,"Policies under which data can be provided","StructureDefinition/ehealth-provenance","Internal"
http://ehealth.sundhed.dk/vs/ehealth-ucum-printsymbol-supplement,3.5.1,active,,UCUMPrintSymbolSupplement,UCUM printSymbol supplement,"UCUM printSymbol supplement","ConceptMap/conceptmap-ucum-to-printsymbol","Internal"
http://ehealth.sundhed.dk/vs/ehealth-unit,3.5.1,active,,eHealthUnit,eHealthUnit,"Value set of Unit Codes and Ucum common","ConceptMap/conceptmap-ucum-to-printsymbol",
http://ehealth.sundhed.dk/vs/ehealth-unit-code,3.5.1,active,,eHealthUnitCodes,eHealthUnitCodes,"Value set of Unit Codes","ValueSet/ehealth-unit","Internal"
http://ehealth.sundhed.dk/vs/ehealth-usage-context-type,3.5.1,active,,eHealthUsageContextType,eHealth Usage Context Type,"The following table supersedes the expansion table below for the following codes:  | Code                | System                                                                                     | Display           | Definition                                                                                                                                                                                   | |---------------------|--------------------------------------------------------------------------------------------|-------------------|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | focus               | http://terminology.hl7.org/CodeSystem/usage-context-type                                    | Clinical Focus    | The clinical concept(s) addressed by the artifact/element. For example, disease, diagnostic test interpretation, medication ordering as in http://ehealth.sundhed.dk/vs/conditions                                                | | program             | http://terminology.hl7.org/CodeSystem/usage-context-type                                    | Program           | A program/project of work for which this artifact/element is applicable. http://ehealth.sundhed.dk/vs/ehealth-program                                                                                                         | | activity            | http://ehealth.sundhed.dk/cs/ehealth-usage-context-type                                    | Activity Type     | The type of activity in which it is relevant to use a module/element having this use context (see http://hl7.org/fhir/metadatatypes.html#UsageContext). For this context type, the value should be a code taken from the http://ehealth.sundhed.dk/vs/activitydefinition-code value set. | | supports            | http://ehealth.sundhed.dk/cs/ehealth-usage-context-type                                    | Supports          | The type of activity supported by a module/element having this use context (see http://hl7.org/fhir/metadatatypes.html#UsageContext). For this context type, the value should be a code taken from the http://ehealth.sundhed.dk/vs/activitydefinition-code value set. | | range               | http://ehealth.sundhed.dk/cs/ehealth-usage-context-type                                    | Range             | The type of reference range with which it is relevant to use a module/element having this use context (see http://hl7.org/fhir/metadatatypes.html#UsageContext). For this context type, the value should be a code taken from the http://ehealth.sundhed.dk/vs/reference-range-type value set. | | questionnaire-related | http://ehealth.sundhed.dk/cs/ehealth-usage-context-type                                    | Questionnaire Related | The type of questionnaire element with which it is relevant to use a coded values/id registries having this use context (see http://hl7.org/fhir/metadatatypes.html#UsageContext). For this context type, the value should be a code taken from the http://ehealth.sundhed.dk/vs/questionnaire-elements value set. | ",,"Internal,THO"
http://ehealth.sundhed.dk/vs/event-type-codes,3.5.1,active,,EventTypeCodes,Event Type Codes,"Event type codes value set.","StructureDefinition/ehealth-documentreference,StructureDefinition/ehealth-composition",
http://ehealth.sundhed.dk/vs/facility-type-codes,3.5.1,active,,FacilityTypeCodes,Facility Type Codes,"Allowed value set for healthcare facility type code represents the type of organizational setting of the clinical encounter during which the documented act occurred.","StructureDefinition/ehealth-documentreference","SCT,Internal"
http://ehealth.sundhed.dk/vs/format-codes,3.5.1,active,,FormatCodes,FormatCodes,"Format Codes value set.","StructureDefinition/ehealth-documentreference",
http://ehealth.sundhed.dk/vs/fs3-health,3.5.1,active,,FS III, helbredstilstande,,"FS III, helbredstilstande","StructureDefinition/ehealth-general-health-condition","Internal"
http://ehealth.sundhed.dk/vs/goal-description,3.5.1,active,,GoalDescription,Goal Description,"Value set for goal description.","StructureDefinition/ehealth-goal","Internal"
http://ehealth.sundhed.dk/vs/goal-target-measure,3.5.1,active,,GoalTargetMeasure,Goal Target Measure,"Value set for goal target measure.","StructureDefinition/ehealth-goal",
http://ehealth.sundhed.dk/vs/health-conditions,3.5.1,active,,Health_conditions,Sygdoms- og diagnosekoder,"Health Condition Codes",,"Internal"
http://ehealth.sundhed.dk/vs/itcompetencelevel-codes,3.5.1,active,,IT Competence Level codes,,"The set of possible message types","StructureDefinition/ehealth-itcompetencelevel","Internal"
http://ehealth.sundhed.dk/vs/jurisdiction,3.5.1,active,,Jurisdiction,Jurisdiction,"Jurisdiction value set","StructureDefinition/ehealth-legalBasis,StructureDefinition/ehealth-questionnaire,StructureDefinition/ehealth-activitydefinition,StructureDefinition/ehealth-library,StructureDefinition/ehealth-plandefinition","Internal"
http://ehealth.sundhed.dk/vs/library-type,3.5.1,active,,LibraryType,Library Type,"http://terminology.hl7.org/CodeSystem/library-type + automated-processing","StructureDefinition/ehealth-library","Internal,THO"
http://ehealth.sundhed.dk/vs/measurement-sharing-approval-policies,3.5.1,active,,SharingApprovalPolicies,Sharing Approval Policies,"Policies of approval for sharing measurement submissions with national registers such as KIH.","StructureDefinition/ehealth-sharingApprovalPolicy","Internal"
http://ehealth.sundhed.dk/vs/measurement-sharing-policies,3.5.1,active,,MeasurementSharingPolicies,Measurement Sharing Policies,"Policies of sharing submissions with national registers such as KIH.","StructureDefinition/ehealth-sharingPolicy","Internal"
http://ehealth.sundhed.dk/vs/media-codes,3.5.1,active,,MediaCodes,Media Codes,"Media codes value set","ValueSet/ehealth-activitydefinition-code","SCT,Internal"
http://ehealth.sundhed.dk/vs/media-modality,3.5.1,active,,MediaModality,Media modality,"Media modality","StructureDefinition/ehealth-media",
http://ehealth.sundhed.dk/vs/media-usage-mode,3.5.1,active,,MediaUsageMode,Media Usage Mode,"Media Usage Mode","StructureDefinition/ehealth-media-usage-mode","Internal"
http://ehealth.sundhed.dk/vs/media-view,3.5.1,active,,MediaView,Media view,"Media view","StructureDefinition/ehealth-media",
http://ehealth.sundhed.dk/vs/message-category,3.5.1,active,,MessageCategory,,"The set of possible message types","StructureDefinition/ehealth-communication-request,StructureDefinition/ehealth-message","Internal"
http://ehealth.sundhed.dk/vs/message-medium,3.5.1,active,,MessageMedium,,"The set of possible message types","StructureDefinition/ehealth-communication-request,StructureDefinition/ehealth-message","Internal"
http://ehealth.sundhed.dk/vs/message-reasonCode,3.5.1,active,,eHealth Message Reason Code,,"eHealth Message Reason Code","StructureDefinition/ehealth-message","Internal"
http://ehealth.sundhed.dk/vs/modifier-role,3.5.1,active,,ModifierRole,Modifier Role,"Value set of plan definition modifier role codes.","StructureDefinition/ehealth-modifier-role","Internal"
http://ehealth.sundhed.dk/vs/observation-codes,3.5.1,active,,ObservationCodes,Observation Codes,"Observation codes value set.","ConceptMap/conceptmap-obs-code-to-value-type,ValueSet/ehealth-clinicalimpression-finding-codes,ConceptMap/activitydefinition-code-to-observation-code,StructureDefinition/ehealth-observation,ValueSet/ehealth-reference-range-type,ValueSet/goal-target-measure,ValueSet/ehealth-activitydefinition-code,ConceptMap/conceptmap-obs-code-to-ucum","Internal,LOINC"
http://ehealth.sundhed.dk/vs/observation-method,3.5.1,active,,ObservationMethod,Observation Method,"Identifies how an observation is acquired.","StructureDefinition/ehealth-observation-method","Internal"
http://ehealth.sundhed.dk/vs/oio-bpp-roles,3.5.1,active,,OIOBPPRoles,OIO BPP Roles,"OIO BPP roles.","ConceptMap/oio-bpp-roles-to-careteam-participant-roles","Internal"
http://ehealth.sundhed.dk/vs/oio-organization-type,3.5.1,active,,OIOOrganizationType,OIO Organization Type,"Value set used for indicating the organization type for organizations from OIO / STS-ORG","ValueSet/ehealth-organization-type","Internal"
http://ehealth.sundhed.dk/vs/organization-relation-type,3.5.1,active,,OrganizationRelationType,Organization Relation Type,"How Organizations are related.","StructureDefinition/ehealth-organization-relatedTo","Internal"
http://ehealth.sundhed.dk/vs/organization-source,3.5.1,active,,OrganizationSource,Organization Source,"Value set used for indicating the organization source","StructureDefinition/ehealth-organization-source","Internal"
http://ehealth.sundhed.dk/vs/organization-specialty,3.5.1,active,,OrganizationSpecialty,Organization Specialty,"Value set used for indicating the specialty for organizations.","StructureDefinition/ehealth-organization-specialty",
http://ehealth.sundhed.dk/vs/organization-synchronization-status,3.5.1,active,,OrganizationSynchronizationStatus,Organization Synchronization Status,"Value set used for indicating the organization synchronization status","StructureDefinition/ehealth-organization-synchronizationStatus","Internal"
http://ehealth.sundhed.dk/vs/organization-type,3.5.1,active,,OrganizationType,Organization Type,"Value set used for indicating the organization type","StructureDefinition/ehealth-organization",
http://ehealth.sundhed.dk/vs/overviewUsageMode,3.5.1,active,,OverviewUsageMode,Overview Usage Mode,"Whether the element should appear in overview modes of operation.","StructureDefinition/ehealth-overviewUsageMode","Internal"
http://ehealth.sundhed.dk/vs/participant-function,3.5.1,active,,ParticipantFunction,Participant Function,"The function of the participant (primay / secondary contact).","StructureDefinition/ehealth-participant","Internal"
http://ehealth.sundhed.dk/vs/plandefinition-recommendation,3.5.1,active,,PlanDefinitionRecommendation,PlanDefinition Recommendation,"Value set of plan definition recommendation codes.","StructureDefinition/ehealth-recommendation","Internal"
http://ehealth.sundhed.dk/vs/practice-setting-codes,3.5.1,active,,PracticeSettingCodes,Practice Setting Codes,"Value set used for indicating the specialty for organizations.","StructureDefinition/ehealth-documentreference",
http://ehealth.sundhed.dk/vs/priority,3.5.1,active,,Priority,Priority,"Practitioner roles","StructureDefinition/ehealth-priority","Internal"
http://ehealth.sundhed.dk/vs/quality-types,3.5.1,active,,QualityTypes,Quality Types,"Types of quality; e.g. situation quality, usability quality, device quality.","StructureDefinition/ehealth-quality","Internal"
http://ehealth.sundhed.dk/vs/questionnaire-elements,3.5.1,active,,Questionnaire_Elements,Questionnaire Elements,"Types of questionnaire elements; e.g. group, question, answer.",,"Internal"
http://ehealth.sundhed.dk/vs/questionnaire-item-control,3.5.1,active,,QuestionnaireItemControl,Questionnaire Item Control,"Questionnaire Item Control value set.","StructureDefinition/ehealth-questionnaire","hl7.fhir.uv.extensions.r4"
http://ehealth.sundhed.dk/vs/questionnaire-item-image-format,3.5.1,active,,QuestionnaireItemImageFormat,Questionnaire Item Image Format,"Questionnaire item image format value set.",,"Other"
http://ehealth.sundhed.dk/vs/questionnaire-item-significance-indicator,3.5.1,active,,QuestionnaireItemSignificanceIndicator,Questionnaire Item Significance Indicator,"Questionnaire Significance Item Indicator value set.","StructureDefinition/ehealth-questionnaire-answerSignificance","Internal"
http://ehealth.sundhed.dk/vs/questionnaire-recommendation,3.5.1,active,,QuestionnaireRecommendation,QuestionnaireRecommendation,"Value set of questionnaire recommendation codes.","StructureDefinition/ehealth-questionnaire-recommendation","Internal"
http://ehealth.sundhed.dk/vs/questionnaire-types,3.5.1,active,,QuestionnaireTypes,Questionnaire Types,"Questionnaire type value set.","StructureDefinition/ehealth-questionnaire-type","SCT,Internal"
http://ehealth.sundhed.dk/vs/reference-range-type,3.5.1,active,,ReferenceRangeType,Reference Range Type,"Reference Range type value set.","StructureDefinition/ehealth-referenceRange,StructureDefinition/ehealth-observation","Internal,THO"
http://ehealth.sundhed.dk/vs/regional-subdivision-codes,3.5.1,active,,RegionalSubdivisionCodes,,"Subdivision codes (Regional codes) used in Denmark",,"Internal"
http://ehealth.sundhed.dk/vs/relatedperson-relationshiptype,3.5.1,active,,RelationshipTypes,,"A set of codes that can be used to indicate the relationship between a Patient and a Related Person used in Denmark","StructureDefinition/ehealth-relatedperson","THO (V3)"
http://ehealth.sundhed.dk/vs/resolved-timing-type,3.5.1,active,,ResolvedTimingType,Resolved Timing Type,"Value set for resolved timing type.","StructureDefinition/ehealth-resolved-timing","Internal"
http://ehealth.sundhed.dk/vs/restriction-category,3.5.1,active,,RestrictionCategory,Restriction Category,"Value set for restriction category.","StructureDefinition/ehealth-restriction-category","Internal"
http://ehealth.sundhed.dk/vs/situation-quality,3.5.1,active,,SituationQuality,Situation Quality,"Value set of hierarchical codes stating the quality of a measurement situation.",,"Internal"
http://ehealth.sundhed.dk/vs/sor-organization-specialty,3.5.1,active,,SorOrganizationSpecialty,SorOrganizationSpecialty,"Value set used for indicating the specialty for organizations from Sor","ValueSet/ehealth-organization-specialty,ValueSet/ehealth-practice-setting-codes","SCT,Internal"
http://ehealth.sundhed.dk/vs/sor-organization-type,3.5.1,active,,SorOrganizationType,SorOrganizationType,"Value set used for indicating the organization type for organizations from Sor","ValueSet/ehealth-organization-type","SCT,Internal"
http://ehealth.sundhed.dk/vs/task-category,3.5.1,active,,TaskCategory,Task Category,"Value set for task category.","StructureDefinition/ehealth-task-category","Internal"
http://ehealth.sundhed.dk/vs/thumbnail-size-category,3.5.1,active,,ThumbnailSizeCategory,Thumbnail Size Category,"Thumbnail size is a value set with the available sizes of low resolution media representations.","StructureDefinition/ehealth-media-thumbnail","Internal"
http://ehealth.sundhed.dk/vs/thumbnail-status,3.5.1,active,,ThumbnailStatus,Thumbnail Status,"Thumbnail status is a value set for the status of low resolution media representations.","StructureDefinition/ehealth-media-thumbnail","Internal"
http://ehealth.sundhed.dk/vs/topic-type,3.5.1,active,,TopicType,Topic Type,"Topic types.","StructureDefinition/ehealth-activitydefinition,StructureDefinition/ehealth-plandefinition","Internal,THO"
http://ehealth.sundhed.dk/vs/trigger-behavior,3.5.1,active,,TriggerBehavior,Trigger Behavior,"Trigger behavior","StructureDefinition/ehealth-actionTrigger","hl7.fhir.r4.core"
http://ehealth.sundhed.dk/vs/trigger-enablement-code,3.5.1,active,,triggerEnablementCode,Trigger Enablement Code,"ServiceRequest trigger enablement value set.","StructureDefinition/ehealth-trigger-enablement-code","Internal"
http://ehealth.sundhed.dk/vs/usage-quality,3.5.1,active,,UsageQuality,Usage Quality,"Value set of hierarchical codes stating the quality of the user's operation of a device/ability to qualify questionnaire answers.",,"Internal"
http://ehealth.sundhed.dk/vs/view-for-type,3.5.1,active,,ViewType,View For Type,"View for types","StructureDefinition/ehealth-view-for","hl7.fhir.r4.core"
http://ehealth.sundhed.dk/vs/view-type,3.5.1,active,,ViewType,View Type,"View types","StructureDefinition/ehealth-view-type","Internal"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","ValueSet/ehealth-body-site","SCT"
http://hl7.org/fhir/ValueSet/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","ValueSet/ehealth-contactpoint-system","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/data-types,4.0.1,active,"2.16.840.1.113883.4.642.3.22",DataType,DataType,"A version specific list of the data types defined by the FHIR specification for use as an element  type (any of the FHIR defined data types).","ConceptMap/conceptmap-obs-code-to-value-type","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/episode-of-care-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.664",EpisodeOfCareStatus,EpisodeOfCareStatus,"The status of the episode of care.","StructureDefinition/ehealth-episodeofcare-statusschedule","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/media-modality,4.0.1,draft,"2.16.840.1.113883.4.642.3.1001",MediaModality,Media Modality,"Detailed information about the type of the image - its kind, purpose, or the kind of equipment used to generate it.","ValueSet/ehealth-media-modality","THO"
http://hl7.org/fhir/ValueSet/media-view,4.0.1,draft,"2.16.840.1.113883.4.642.3.337",MediaCollectionView/Projection,Media Collection View/Projection,"Codes defined in SNOMED CT that can be used to record Media Recording views.","ValueSet/ehealth-media-view","SCT"
http://hl7.org/fhir/ValueSet/publication-status,4.0.1,active,"2.16.840.1.113883.4.642.3.3",PublicationStatus,PublicationStatus,"The lifecycle status of an artifact.","StructureDefinition/ehealth-status","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/questionnaire-enable-operator,4.0.1,draft,"2.16.840.1.113883.4.642.3.1005",QuestionnaireItemOperator,QuestionnaireItemOperator,"The criteria by which a question is enabled.","StructureDefinition/ehealth-answer-Condition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,Request priority,"The clinical priority of a diagnostic order.","StructureDefinition/ehealth-communication-request","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.111",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","StructureDefinition/ehealth-servicerequest-statusSchedule,StructureDefinition/ehealth-careplan-statusschedule,StructureDefinition/ehealth-careplan","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/ucum-common,4.0.1,draft,,Common UCUM units,,"Commonly encountered UCUM units (for purposes of helping populate look ups.","ValueSet/ehealth-unit","UCUM"
http://kl.dk/fhir/common/caresocial/ValueSet/KLConditionCodesNursing,3.5.1,active,,KLConditionCodesNursing,KLTilstandeKoderSygepleje,"Danish municipality nursing condition codes","ValueSet/ehealth-condition-conditions","Internal"
http://sundhedsdatastyrelsen.dk/terminologi/dk-ihe-classcode-vs,3.5.1,active,,DK_IHE_ClassCode_VS,DK_IHE_ClassCode_VS,"Value set for the classCode attribute.","ValueSet/ehealth-document-class","Internal"
http://sundhedsdatastyrelsen.dk/terminologi/dk-ihe-eventcodelists-vs,3.5.1,active,,DK_IHE_EventCodeLists_VS,DK_IHE_EventCodeLists_VS,"Event codes used in DK IHE Document sharing. The codes shall be NPU or procedure codes used in the Danish health care systems.","ValueSet/ehealth-event-type-codes","Internal"
http://sundhedsdatastyrelsen.dk/terminologi/dk-ihe-formatcode-vs,3.5.1,active,,DK_IHE_FormatCode_VS,DK_IHE_FormatCode_VS,"Value set for document format code used in national Document sharing.","ValueSet/ehealth-format-codes","Internal"
http://sundhedsdatastyrelsen.dk/terminologi/dk-ihe-healthcarefacilitytypecode-vs,3.5.1,active,,DK_IHE_HealthcareFacilityTypeCode_VS,DK_IHE_HealthcareFacilityTypeCode_VS,"Allowed value set for healthcare facility type code represents the type of organizational setting of the clinical encounter during which the documented act occurred.",,"SCT"
http://sundhedsdatastyrelsen.dk/terminologi/dk-ihe-practicesettingcode-vs,3.5.1,active,,DK_IHE_practiceSettingCode_VS,DK_IHE_practiceSettingCode_VS,"Values used for the document metadata attribute practiceSettingCode, which is an attribute specifying the clinical specialty where the act that resulted in the document was performed (e.g., Family Practice, Laboratory, Radiology). The value set is based on a subset of the code list from the SOR lookup table 'SOR-Enhedstyper' (http://sor.sundhedsstyrelsen.dsdn.dk/lookupdata/#EntityTypes, accessable on Sundhedsdatanettet (SDN)), which is based on SNOMED codes.",,"SCT"
http://sundhedsdatastyrelsen.dk/terminologi/dk-ihe-typecode-vs,3.5.1,active,,DK_IHE_TypeCode_VS,DK_IHE_TypeCode_VS,"Value set for the typeCode attribute. The typeCode specifies the precise type of document from the user perspective. The granularity of typeCode is finer grained than its superior classCode.","ValueSet/ehealth-document-type","Internal,LOINC"
http://terminology.hl7.org/ValueSet/v2-0532,2.0.0,active,"2.16.840.1.113883.21.363",Hl7VSExpandedYesNoIndicator,hl7VS-expandedYes-NoIndicator,"Value Set of codes that specify an expansion on the original Yes/No indicator table by including ""flavors of null"".  It is intended to be applied to fields where the response is not limited to ""yes"" or ""no"".","ConceptMap/activitydefinition-code-to-do-missing-measurement,ConceptMap/activitydefinition-code-to-do-reminder,ConceptMap/activitydefinition-code-to-perform-sharing","THO (V2)"
